"","StateVar","replID","treatment","timeID","timeAfterExposure","dose_uM","dose_uMadj","timepoints","data4modelInterpol","data4modelReal","timeID_orig"
"235","MDM2",1,"NIT",46,NA,5.99,5.99,45,0.984528255337664,NA,NA
"236","MDM2",1,"NIT",47,45.5,5.99,5.99,46,1.00324900254318,1.00003057587744,31
"237","MDM2",1,"NIT",48,47,5.99,5.99,47,0.990230429361773,0.990230429361773,32
"238","MDM2",1,"NIT",49,48.5,5.99,5.99,48,0.982939836187467,0.982138831754535,33
"239","MDM2",1,"NIT",50,NA,5.99,5.99,49,0.981914133962383,NA,NA
"240","MDM2",1,"NIT",51,50,5.99,5.99,50,0.984565630486924,0.984565630486924,34
"241","MDM2",1,"NIT",52,NA,5.99,5.99,51,0.994048967486524,NA,NA
"242","MDM2",1,"NIT",53,51.5,5.99,5.99,52,1.00934652131846,1.00115996838074,35
"243","MDM2",1,"NIT",54,53,5.99,5.99,53,1.02406438354363,1.02406438354363,36
"244","MDM2",1,"NIT",55,54.5,5.99,5.99,54,1.03026084687678,1.03089859598604,37
"245","MDM2",1,"NIT",56,NA,5.99,5.99,55,1.03076383171124,NA,NA
"246","MDM2",1,"NIT",57,56,5.99,5.99,56,1.02941491096827,1.02941491096827,38
"247","MDM2",1,"NIT",58,NA,5.99,5.99,57,1.03001840600283,NA,NA
"248","MDM2",1,"NIT",59,57.5,5.99,5.99,58,1.04229466433248,1.03424483913057,39
"249","MDM2",1,"NIT",60,59,5.99,5.99,59,1.0584156723311,1.0584156723311,40
"250","MDM2",1,"NIT",61,60.5,5.99,5.99,60,1.06048741477302,1.06131399019685,41
"251","MDM2",1,"NIT",62,NA,5.99,5.99,61,1.0650447784776,NA,NA
"252","MDM2",1,"NIT",63,62,5.99,5.99,62,1.06348682547626,1.06348682547626,42
"253","NRF2",1,"NIT",1,NA,5.99,5.99,0,NA,NA,NA
"254","NRF2",1,"NIT",2,NA,5.99,5.99,1,NA,NA,NA
"255","NRF2",1,"NIT",3,NA,5.99,5.99,2,NA,NA,NA
"256","NRF2",1,"NIT",4,3.1,5.99,5.99,3,0.675244349944578,0.678768078364034,1
"257","NRF2",1,"NIT",5,NA,5.99,5.99,4,0.708515299933441,NA,NA
"258","NRF2",1,"NIT",6,5.1,5.99,5.99,5,0.727218114058098,0.727664219255733,2
"259","NRF2",1,"NIT",7,NA,5.99,5.99,6,0.721163529001629,NA,NA
"260","NRF2",1,"NIT",8,7.1,5.99,5.99,7,0.712568231593211,0.712844088745454,3
"261","NRF2",1,"NIT",9,NA,5.99,5.99,8,0.725955658296959,NA,NA
"262","NRF2",1,"NIT",10,9.1,5.99,5.99,9,0.739340645446684,0.739230056833507,4
"263","NRF2",1,"NIT",11,NA,5.99,5.99,10,0.724461263800288,NA,NA
"264","NRF2",1,"NIT",12,11.1,5.99,5.99,11,0.703768797362199,0.702901237815798,5
"265","NRF2",1,"NIT",13,NA,5.99,5.99,12,0.710861182930347,NA,NA
"266","NRF2",1,"NIT",14,13.1,5.99,5.99,13,0.747304177907658,0.752207968646673,6
"267","NRF2",1,"NIT",15,NA,5.99,5.99,14,0.800479247067915,NA,NA
"268","NRF2",1,"NIT",16,15.1,5.99,5.99,15,0.839371672569322,0.841043125764352,7
"269","NRF2",1,"NIT",17,NA,5.99,5.99,16,0.833373864993992,NA,NA
"270","NRF2",1,"NIT",18,17.1,5.99,5.99,17,0.787547449483323,0.781431184662666,8
"271","NRF2",1,"NIT",19,NA,5.99,5.99,18,0.725618390587892,NA,NA
"272","NRF2",1,"NIT",20,19.1,5.99,5.99,19,0.707335766299513,0.710674881272483,9
"273","NRF2",1,"NIT",21,NA,5.99,5.99,20,0.78127558291236,NA,NA
"274","NRF2",1,"NIT",22,21.1,5.99,5.99,21,0.870033834510887,0.875112703656429,10
"275","NRF2",1,"NIT",23,NA,5.99,5.99,22,0.874455582248312,NA,NA
"276","NRF2",1,"NIT",24,NA,5.99,5.99,23,0.807046209064907,NA,NA
"277","NRF2",1,"NIT",25,23.8,5.99,5.99,24,0.717897421241037,0.735062747651761,11
"278","NRF2",1,"NIT",26,NA,5.99,5.99,25,0.656442378424306,NA,NA
"279","NRF2",1,"NIT",27,25.8,5.99,5.99,26,0.670361672167555,0.659417033562696,12
"280","NRF2",1,"NIT",28,NA,5.99,5.99,27,0.760475197889993,NA,NA
"281","NRF2",1,"NIT",29,27.8,5.99,5.99,28,0.823784600840348,0.818704550343199,13
"282","NRF2",1,"NIT",30,NA,5.99,5.99,29,0.800767403270929,NA,NA
"283","NRF2",1,"NIT",31,29.8,5.99,5.99,30,0.760159440330892,0.765666070334657,14
"284","NRF2",1,"NIT",32,NA,5.99,5.99,31,0.753001047696503,NA,NA
"285","NRF2",1,"NIT",33,31.8,5.99,5.99,32,0.752182020965485,0.753581055308836,15
"286","NRF2",1,"NIT",34,NA,5.99,5.99,33,0.741180935159304,NA,NA
"287","NRF2",1,"NIT",35,33.8,5.99,5.99,34,0.750588119879995,0.745390204830997,16
"288","NRF2",1,"NIT",36,NA,5.99,5.99,35,0.788558643353821,NA,NA
"289","NRF2",1,"NIT",37,35.8,5.99,5.99,36,0.799147899781729,0.80217590538868,17
"290","NRF2",1,"NIT",38,NA,5.99,5.99,37,0.764311313893494,NA,NA
"291","NRF2",1,"NIT",39,37.8,5.99,5.99,38,0.769661155189263,0.760806847650841,18
"292","NRF2",1,"NIT",40,NA,5.99,5.99,39,0.846967206731274,NA,NA
